match_id,team,opponent,venue,runs_scored,wickets_lost,overs_played,result,player_of_match,match_date
255,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,194,3,20,Loss,Rohit Sharma,2023-12-11
256,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,126,6,20,Win,Jadeja,2023-12-12
257,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,153,6,20,Win,Jadeja,2023-12-13
258,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,167,9,20,Loss,Rohit Sharma,2023-12-14
259,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,149,10,20,Win,Jadeja,2023-12-15
260,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,131,7,20,Loss,Bumrah,2023-12-16
261,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,178,5,20,Loss,MS Dhoni,2023-12-17
262,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,123,3,20,Win,Jadeja,2023-12-18
263,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,177,10,20,Win,Bumrah,2023-12-19
264,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,142,9,20,Win,Bumrah,2023-12-20
265,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,197,7,20,Win,Jadeja,2023-12-21
266,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,144,6,20,Win,Jadeja,2023-12-22
267,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,151,5,20,Win,Rohit Sharma,2023-12-23
268,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,138,4,20,Loss,Rohit Sharma,2023-12-24
269,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,205,4,20,Win,Rohit Sharma,2023-12-25
270,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,134,8,20,Loss,Rohit Sharma,2023-12-26
271,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,7,20,Loss,Bumrah,2023-12-27
272,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,176,9,20,Win,MS Dhoni,2023-12-28
273,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,217,3,20,Win,MS Dhoni,2023-12-29
274,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,190,8,20,Loss,Jadeja,2023-12-30
275,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,212,10,20,Loss,Rohit Sharma,2023-12-31
276,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,206,10,20,Loss,Jadeja,2024-01-01
277,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,165,7,20,Loss,Bumrah,2024-01-02
278,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,140,4,20,Win,MS Dhoni,2024-01-03
279,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,123,7,20,Loss,Bumrah,2024-01-04
280,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,174,8,20,Loss,Rohit Sharma,2024-01-05
281,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,167,10,20,Loss,Rohit Sharma,2024-01-06
282,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,120,6,20,Loss,Bumrah,2024-01-07
283,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,148,4,20,Win,Jadeja,2024-01-08
284,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,4,20,Loss,Jadeja,2024-01-09
285,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,5,20,Win,MS Dhoni,2024-01-10
286,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,176,6,20,Loss,Rohit Sharma,2024-01-11
287,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,125,8,20,Loss,Rohit Sharma,2024-01-12
288,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,211,8,20,Win,Bumrah,2024-01-13
289,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,136,9,20,Loss,MS Dhoni,2024-01-14
290,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,193,4,20,Win,Bumrah,2024-01-15
291,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,193,5,20,Loss,Bumrah,2024-01-16
292,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,178,4,20,Win,Rohit Sharma,2024-01-17
293,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,122,8,20,Win,Rohit Sharma,2024-01-18
294,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,161,4,20,Win,MS Dhoni,2024-01-19
295,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,203,8,20,Loss,Bumrah,2024-01-20
296,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,208,6,20,Win,Bumrah,2024-01-21
297,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,165,6,20,Win,Rohit Sharma,2024-01-22
298,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,124,4,20,Win,MS Dhoni,2024-01-23
299,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,157,6,20,Loss,Rohit Sharma,2024-01-24
300,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,164,7,20,Win,MS Dhoni,2024-01-25
301,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,122,10,20,Loss,Rohit Sharma,2024-01-26
302,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,145,9,20,Win,Rohit Sharma,2024-01-27
303,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,187,4,20,Win,MS Dhoni,2024-01-28
304,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,7,20,Loss,Jadeja,2024-01-29
305,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,203,9,20,Win,MS Dhoni,2024-01-30
306,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,208,7,20,Win,Jadeja,2024-01-31
307,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,138,6,20,Win,Rohit Sharma,2024-02-01
308,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,131,7,20,Loss,MS Dhoni,2024-02-02
309,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,173,7,20,Loss,Bumrah,2024-02-03
310,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,189,5,20,Win,Rohit Sharma,2024-02-04
311,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,141,8,20,Loss,MS Dhoni,2024-02-05
312,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,160,8,20,Loss,Jadeja,2024-02-06
313,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,171,8,20,Loss,Bumrah,2024-02-07
314,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,5,20,Loss,Jadeja,2024-02-08
315,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,175,6,20,Win,Bumrah,2024-02-09
316,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,124,6,20,Loss,Bumrah,2024-02-10
317,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,187,3,20,Loss,MS Dhoni,2024-02-11
318,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,193,4,20,Win,Bumrah,2024-02-12
319,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,121,3,20,Loss,Rohit Sharma,2024-02-13
320,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,9,20,Loss,Bumrah,2024-02-14
321,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,147,9,20,Win,Rohit Sharma,2024-02-15
322,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,149,7,20,Win,Bumrah,2024-02-16
323,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,4,20,Win,Rohit Sharma,2024-02-17
324,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,208,9,20,Loss,Rohit Sharma,2024-02-18
325,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,201,3,20,Win,Bumrah,2024-02-19
326,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,167,3,20,Loss,Rohit Sharma,2024-02-20
327,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,194,8,20,Win,Bumrah,2024-02-21
328,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,10,20,Win,MS Dhoni,2024-02-22
329,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,9,20,Loss,Jadeja,2024-02-23
330,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,175,5,20,Win,Rohit Sharma,2024-02-24
331,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,190,6,20,Loss,Rohit Sharma,2024-02-25
332,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,205,3,20,Loss,MS Dhoni,2024-02-26
333,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,149,3,20,Win,MS Dhoni,2024-02-27
334,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,195,10,20,Loss,Bumrah,2024-02-28
335,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,174,5,20,Loss,MS Dhoni,2024-02-29
336,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,142,8,20,Win,Bumrah,2024-03-01
337,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,202,5,20,Loss,Bumrah,2024-03-02
338,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,200,9,20,Win,MS Dhoni,2024-03-03
339,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,138,7,20,Loss,Jadeja,2024-03-04
340,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,152,9,20,Win,Bumrah,2024-03-05
341,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,122,8,20,Loss,Bumrah,2024-03-06
342,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,128,9,20,Win,Rohit Sharma,2024-03-07
343,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,126,5,20,Loss,Jadeja,2024-03-08
344,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,3,20,Loss,Bumrah,2024-03-09
345,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,158,5,20,Win,Bumrah,2024-03-10
346,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,129,9,20,Win,Rohit Sharma,2024-03-11
347,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,188,9,20,Loss,Jadeja,2024-03-12
348,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,140,9,20,Win,Rohit Sharma,2024-03-13
349,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,176,4,20,Win,Rohit Sharma,2024-03-14
350,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,201,5,20,Win,Bumrah,2024-03-15
351,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,149,7,20,Win,Rohit Sharma,2024-03-16
352,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,187,5,20,Loss,Jadeja,2024-03-17
353,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,144,3,20,Loss,Rohit Sharma,2024-03-18
354,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,183,4,20,Win,Rohit Sharma,2024-03-19
355,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,187,5,20,Win,Jadeja,2024-03-20
356,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,161,8,20,Loss,Rohit Sharma,2024-03-21
357,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,149,6,20,Loss,Bumrah,2024-03-22
358,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,9,20,Win,Rohit Sharma,2024-03-23
359,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,165,3,20,Win,Rohit Sharma,2024-03-24
360,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,154,7,20,Win,Jadeja,2024-03-25
361,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,165,9,20,Win,Jadeja,2024-03-26
362,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,178,3,20,Win,Bumrah,2024-03-27
363,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,131,4,20,Win,MS Dhoni,2024-03-28
364,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,156,4,20,Win,Rohit Sharma,2024-03-29
365,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,160,9,20,Win,Bumrah,2024-03-30
366,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,145,5,20,Win,Rohit Sharma,2024-03-31
367,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,146,4,20,Win,Jadeja,2024-04-01
368,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,136,5,20,Win,MS Dhoni,2024-04-02
369,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,181,6,20,Win,Bumrah,2024-04-03
370,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,134,6,20,Loss,MS Dhoni,2024-04-04
371,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,163,4,20,Win,Rohit Sharma,2024-04-05
372,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,164,3,20,Win,Rohit Sharma,2024-04-06
373,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,201,8,20,Win,Bumrah,2024-04-07
374,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,158,3,20,Loss,Bumrah,2024-04-08
375,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,174,9,20,Loss,MS Dhoni,2024-04-09
376,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,183,5,20,Loss,Bumrah,2024-04-10
377,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,152,4,20,Win,Rohit Sharma,2024-04-11
378,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,202,4,20,Loss,Jadeja,2024-04-12
379,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,121,10,20,Loss,MS Dhoni,2024-04-13
380,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,142,6,20,Loss,MS Dhoni,2024-04-14
381,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,7,20,Loss,Bumrah,2024-04-15
382,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,178,4,20,Win,Bumrah,2024-04-16
383,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,187,4,20,Loss,MS Dhoni,2024-04-17
384,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,170,4,20,Win,Bumrah,2024-04-18
385,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,181,7,20,Win,Jadeja,2024-04-19
386,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,128,3,20,Win,MS Dhoni,2024-04-20
387,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,136,9,20,Win,Rohit Sharma,2024-04-21
388,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,172,7,20,Loss,Bumrah,2024-04-22
389,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,166,8,20,Loss,Bumrah,2024-04-23
390,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,153,3,20,Win,Jadeja,2024-04-24
391,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,153,7,20,Win,Jadeja,2024-04-25
392,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,157,10,20,Win,MS Dhoni,2024-04-26
393,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,121,8,20,Win,Rohit Sharma,2024-04-27
394,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,198,3,20,Win,Jadeja,2024-04-28
395,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,183,4,20,Win,Bumrah,2024-04-29
396,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,205,3,20,Loss,Jadeja,2024-04-30
397,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,186,9,20,Loss,Jadeja,2024-05-01
398,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,198,9,20,Win,Rohit Sharma,2024-05-02
399,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,182,9,20,Loss,Rohit Sharma,2024-05-03
400,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,142,7,20,Loss,Rohit Sharma,2024-05-04
401,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,218,7,20,Loss,Jadeja,2024-05-05
402,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,213,3,20,Win,Bumrah,2024-05-06
403,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,172,10,20,Loss,Rohit Sharma,2024-05-07
404,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,123,8,20,Win,Rohit Sharma,2024-05-08
405,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,153,4,20,Loss,Rohit Sharma,2024-05-09
406,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,155,6,20,Win,Bumrah,2024-05-10
407,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,160,10,20,Win,Rohit Sharma,2024-05-11
408,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,180,9,20,Win,Jadeja,2024-05-12
409,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,138,6,20,Loss,Rohit Sharma,2024-05-13
410,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,3,20,Win,Jadeja,2024-05-14
411,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,160,6,20,Loss,Rohit Sharma,2024-05-15
412,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,129,3,20,Win,Rohit Sharma,2024-05-16
413,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,167,5,20,Win,MS Dhoni,2024-05-17
414,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,174,7,20,Loss,Jadeja,2024-05-18
415,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,120,6,20,Loss,MS Dhoni,2024-05-19
416,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,120,7,20,Loss,Bumrah,2024-05-20
417,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,206,5,20,Win,Rohit Sharma,2024-05-21
418,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,173,7,20,Win,Bumrah,2024-05-22
419,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,139,7,20,Win,MS Dhoni,2024-05-23
420,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,151,7,20,Loss,MS Dhoni,2024-05-24
421,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,197,9,20,Win,Jadeja,2024-05-25
422,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,182,8,20,Loss,Bumrah,2024-05-26
423,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,121,5,20,Win,MS Dhoni,2024-05-27
424,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,186,10,20,Win,Bumrah,2024-05-28
425,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,150,7,20,Loss,MS Dhoni,2024-05-29
426,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,139,7,20,Win,Rohit Sharma,2024-05-30
427,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,186,9,20,Loss,Jadeja,2024-05-31
428,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,189,6,20,Loss,MS Dhoni,2024-06-01
429,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,210,10,20,Loss,Jadeja,2024-06-02
430,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,215,8,20,Loss,Jadeja,2024-06-03
431,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,175,9,20,Win,MS Dhoni,2024-06-04
432,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,127,3,20,Win,Jadeja,2024-06-05
433,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,9,20,Loss,MS Dhoni,2024-06-06
434,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,218,5,20,Win,MS Dhoni,2024-06-07
435,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,141,7,20,Loss,Rohit Sharma,2024-06-08
436,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,189,3,20,Win,Bumrah,2024-06-09
437,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,158,9,20,Win,Jadeja,2024-06-10
438,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,210,5,20,Loss,Rohit Sharma,2024-06-11
439,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,175,5,20,Loss,Rohit Sharma,2024-06-12
440,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,162,7,20,Loss,Bumrah,2024-06-13
441,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,216,3,20,Win,Rohit Sharma,2024-06-14
442,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,183,4,20,Loss,Jadeja,2024-06-15
443,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,169,5,20,Win,Rohit Sharma,2024-06-16
444,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,194,7,20,Loss,MS Dhoni,2024-06-17
445,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,191,3,20,Loss,Bumrah,2024-06-18
446,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,214,6,20,Win,Bumrah,2024-06-19
447,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,10,20,Loss,Rohit Sharma,2024-06-20
448,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,210,3,20,Win,MS Dhoni,2024-06-21
449,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,213,5,20,Win,MS Dhoni,2024-06-22
450,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,161,9,20,Win,Bumrah,2024-06-23
451,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,133,6,20,Win,Jadeja,2024-06-24
452,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,220,5,20,Win,MS Dhoni,2024-06-25
453,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,129,5,20,Loss,Jadeja,2024-06-26
454,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,204,9,20,Loss,Jadeja,2024-06-27
455,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,209,10,20,Loss,MS Dhoni,2024-06-28
456,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,136,7,20,Win,Jadeja,2024-06-29
457,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,163,10,20,Win,Jadeja,2024-06-30
458,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,192,10,20,Loss,Rohit Sharma,2024-07-01
459,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,174,5,20,Loss,Rohit Sharma,2024-07-02
460,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,165,9,20,Win,Bumrah,2024-07-03
461,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,199,8,20,Win,Bumrah,2024-07-04
462,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,202,4,20,Win,Bumrah,2024-07-05
463,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,123,6,20,Loss,Jadeja,2024-07-06
464,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,127,9,20,Loss,MS Dhoni,2024-07-07
465,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,142,6,20,Loss,Bumrah,2024-07-08
466,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,188,8,20,Win,MS Dhoni,2024-07-09
467,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,212,7,20,Loss,Jadeja,2024-07-10
468,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,150,8,20,Win,Rohit Sharma,2024-07-11
469,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,174,9,20,Win,Jadeja,2024-07-12
470,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,211,3,20,Win,MS Dhoni,2024-07-13
471,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,168,7,20,Win,Rohit Sharma,2024-07-14
472,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,206,9,20,Loss,MS Dhoni,2024-07-15
473,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,132,9,20,Loss,MS Dhoni,2024-07-16
474,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,4,20,Loss,Jadeja,2024-07-17
475,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,203,3,20,Win,Rohit Sharma,2024-07-18
476,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,133,9,20,Win,MS Dhoni,2024-07-19
477,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,132,10,20,Win,Bumrah,2024-07-20
478,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,174,6,20,Win,Rohit Sharma,2024-07-21
479,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,142,8,20,Loss,Rohit Sharma,2024-07-22
480,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,195,3,20,Win,Rohit Sharma,2024-07-23
481,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,215,7,20,Win,Jadeja,2024-07-24
482,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,198,5,20,Win,Bumrah,2024-07-25
483,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,164,3,20,Loss,MS Dhoni,2024-07-26
484,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,216,7,20,Loss,Rohit Sharma,2024-07-27
485,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,148,6,20,Loss,Jadeja,2024-07-28
486,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,189,10,20,Win,MS Dhoni,2024-07-29
487,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,123,3,20,Win,Rohit Sharma,2024-07-30
488,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,10,20,Win,Rohit Sharma,2024-07-31
489,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,182,10,20,Win,Bumrah,2024-08-01
490,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,7,20,Loss,MS Dhoni,2024-08-02
491,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,121,9,20,Win,Rohit Sharma,2024-08-03
492,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,219,5,20,Win,Bumrah,2024-08-04
493,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,123,7,20,Loss,MS Dhoni,2024-08-05
494,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,144,3,20,Loss,Rohit Sharma,2024-08-06
495,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,129,4,20,Win,Bumrah,2024-08-07
496,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,194,9,20,Win,MS Dhoni,2024-08-08
497,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,150,10,20,Loss,Rohit Sharma,2024-08-09
498,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,173,9,20,Loss,Jadeja,2024-08-10
499,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,149,3,20,Win,MS Dhoni,2024-08-11
