Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender,Total_Sales
4387990,2023-07-06,4387990,KTM 390 Adventure,341065.76,1,Nagpur,1015,UPI,40,Male,341065.76
3427667,2023-07-06,3427667,KTM 390 Adventure,360584.23,1,Bangalore,1014,Credit Card,30,Male,360584.23
9033076,2023-07-07,9033076,KTM 390 Adventure,368285.28,1,Delhi,1001,Credit Card,33,Male,368285.28
6345854,2023-07-08,6345854,KTM 390 Adventure,327091.06,1,Bangalore,1007,Credit Card,36,Male,327091.06
6170988,2023-07-08,6170988,KTM 390 Adventure,356591.76,2,Pimpri-Chinchwad,1018,UPI,38,Male,713183.52
6246880,2023-07-09,6246880,KTM 390 Adventure,354335.18,1,Bangalore,1018,Cash,39,Male,354335.18
5597577,2023-07-09,5597577,KTM 390 Adventure,361427.34,1,Jaipur,1004,UPI,43,Male,361427.34
9210125,2023-07-09,9210125,KTM 390 Adventure,319226.6,1,Mumbai,1001,UPI,40,Female,319226.6
4294900,2023-07-10,4294900,KTM 390 Adventure,322613.64,1,Hyderabad,1014,UPI,51,Male,322613.64
9101294,2023-07-10,9101294,KTM 390 Adventure,351408.5,3,Hyderabad,1009,Credit Card,35,Male,1054225.5
6821934,2023-07-10,6821934,KTM 390 Adventure,345712.43,3,Hyderabad,1017,Cash,31,Male,1037137.29
1069519,2023-07-10,1069519,KTM 390 Adventure,336194.71,1,Ahmedabad,1006,UPI,29,Male,336194.71
3951720,2023-07-11,3951720,KTM 390 Adventure,332139.81,1,Ahmedabad,1018,UPI,30,Male,332139.81
5566701,2023-07-11,5566701,KTM 390 Adventure,351174.01,2,Delhi,1013,Credit Card,42,Male,702348.02
2897459,2023-07-11,2897459,KTM 390 Adventure,345600.61,1,Pune,1015,Credit Card,44,Female,345600.61
7423388,2023-07-11,7423388,KTM 390 Adventure,346912.48,1,Delhi,1005,UPI,37,Male,346912.48
3185028,2023-07-12,3185028,KTM 390 Adventure,356647.06,1,Mumbai,1019,Credit Card,44,Male,356647.06
7805697,2023-07-12,7805697,KTM 390 Adventure,348977.43,1,Delhi,1006,UPI,33,Male,348977.43
4549651,2023-07-12,4549651,KTM 390 Adventure,381874.5,1,Pune,1007,UPI,39,Male,381874.5
1426492,2023-07-12,1426492,KTM 390 Adventure,365967.57,2,Mumbai,1014,Debit Card,44,Male,731935.14
8948745,2023-07-12,8948745,KTM 390 Adventure,326917.96,1,Delhi,1005,Debit Card,47,Male,326917.96
1605409,2023-07-12,1605409,KTM 390 Adventure,346883.25,1,Delhi,1017,Cash,44,Male,346883.25
9095979,2023-07-13,9095979,KTM 390 Adventure,330809.96,1,Ahmedabad,1011,UPI,44,Male,330809.96
3288786,2023-07-14,3288786,KTM 390 Adventure,335642.4,1,Hyderabad,1003,Credit Card,43,Male,335642.4
2825260,2023-07-14,2825260,KTM 390 Adventure,355420.18,1,Hyderabad,1012,Cash,36,Male,355420.18
1829119,2023-07-14,1829119,KTM 390 Adventure,329406.28,3,Lucknow,1003,Debit Card,40,Male,988218.84
7374825,2023-07-15,7374825,KTM 390 Adventure,341000.76,1,Ahmedabad,1018,Cash,45,Female,341000.76
5376751,2023-07-16,5376751,KTM 390 Adventure,314816.21,1,Delhi,1012,Cash,37,Male,314816.21
6282591,2023-07-16,6282591,KTM 390 Adventure,353422.07,1,Mumbai,1016,UPI,27,Male,353422.07
3676517,2023-07-16,3676517,KTM 390 Adventure,358165.38,1,Indore,1012,Cash,35,Male,358165.38
9475177,2023-07-16,9475177,KTM 390 Adventure,328089.45,1,Pune,1018,Cash,49,Male,328089.45
5095077,2023-07-17,5095077,KTM 390 Adventure,343394.35,1,Chennai,1014,Cash,32,Male,343394.35
6113728,2023-07-17,6113728,KTM 390 Adventure,342922.93,3,Mumbai,1003,UPI,34,Male,1028768.79
6811303,2023-07-18,6811303,KTM 390 Adventure,317299.97,2,Delhi,1014,Finance,35,Female,634599.94
1967344,2023-07-18,1967344,KTM 390 Adventure,361208.24,1,Hyderabad,1001,Debit Card,25,Male,361208.24
9512270,2023-07-18,9512270,KTM 390 Adventure,314820.35,1,Pune,1017,Cash,40,Female,314820.35
1279215,2023-07-19,1279215,KTM 390 Adventure,344470.81,1,Pimpri-Chinchwad,1007,Debit Card,36,Male,344470.81
9433840,2023-07-19,9433840,KTM 390 Adventure,375143.62,1,Pimpri-Chinchwad,1012,Credit Card,46,Male,375143.62
1163944,2023-07-19,1163944,KTM 390 Adventure,349754.78,2,Bangalore,1016,UPI,37,Male,699509.56
1659297,2023-07-19,1659297,KTM 390 Adventure,333102.66,2,Pune,1008,Credit Card,39,Male,666205.32
2667108,2023-07-19,2667108,KTM 390 Adventure,363677.17,1,Bangalore,1001,Cash,31,Male,363677.17
3788107,2023-07-19,3788107,KTM 390 Adventure,326332.7,1,Delhi,1006,Credit Card,38,Male,326332.7
8980571,2023-07-20,8980571,KTM 390 Adventure,335902.3,1,Mumbai,1008,UPI,41,Male,335902.3
2250632,2023-07-20,2250632,KTM 390 Adventure,318289.33,1,Jaipur,1003,Credit Card,36,Female,318289.33
6265481,2023-07-21,6265481,KTM 390 Adventure,343531.91,1,Ahmedabad,1006,UPI,31,Male,343531.91
3848039,2023-07-21,3848039,KTM 390 Adventure,317107.25,1,Bangalore,1018,Cash,39,Male,317107.25
8068566,2023-07-21,8068566,KTM 390 Adventure,333862.56,2,Bangalore,1006,Debit Card,52,Male,667725.12
3470562,2023-07-22,3470562,KTM 390 Adventure,354809.43,1,Delhi,1019,Credit Card,34,Male,354809.43
3906868,2023-07-24,3906868,KTM 390 Adventure,325142.75,1,Delhi,1009,Cash,48,Male,325142.75
2361212,2023-07-24,2361212,KTM 390 Adventure,332700.78,2,Mumbai,1006,UPI,35,Male,665401.56
2429290,2023-07-24,2429290,KTM 390 Adventure,346763.34,1,Mumbai,1014,UPI,37,Male,346763.34
9215869,2023-07-24,9215869,KTM 390 Adventure,348042.87,1,Jaipur,1018,Debit Card,43,Male,348042.87
8367664,2023-07-25,8367664,KTM 390 Adventure,354559.29,1,Hyderabad,1004,UPI,52,Male,354559.29
2033255,2023-07-25,2033255,KTM 390 Adventure,341507.53,1,Bangalore,1009,UPI,35,Male,341507.53
5301754,2023-07-25,5301754,KTM 390 Adventure,325777.12,1,Mumbai,1004,Credit Card,26,Male,325777.12
9959601,2023-07-26,9959601,KTM 390 Adventure,322382.16,1,Chennai,1020,Credit Card,34,Female,322382.16
1558114,2023-07-27,1558114,KTM 390 Adventure,360811.72,1,Jaipur,1013,Credit Card,40,Male,360811.72
9762127,2023-07-27,9762127,KTM 390 Adventure,377341.14,1,Indore,1009,UPI,37,Male,377341.14
6081820,2023-07-28,6081820,KTM 390 Adventure,353666.33,1,Bangalore,1008,UPI,34,Female,353666.33
8648392,2023-07-29,8648392,KTM 390 Adventure,375390.7,1,Bangalore,1013,Credit Card,43,Male,375390.7
5162065,2023-07-29,5162065,KTM 390 Adventure,369822.95,1,Chennai,1014,Cash,40,Female,369822.95
1906450,2023-07-30,1906450,KTM 390 Adventure,341440.54,1,Delhi,1012,Debit Card,48,Male,341440.54
9379702,2023-07-30,9379702,KTM 390 Adventure,352302.78,3,Nagpur,1002,Cash,37,Male,1056908.34
4149407,2023-07-31,4149407,KTM 390 Adventure,354030.83,1,Hyderabad,1002,Credit Card,44,Male,354030.83
5799412,2023-07-31,5799412,KTM 390 Adventure,346952.54,1,Hyderabad,1007,Cash,36,Male,346952.54
7451406,2023-07-31,7451406,KTM 390 Adventure,349198.73,1,Pimpri-Chinchwad,1004,UPI,32,Male,349198.73
1879459,2023-07-31,1879459,KTM 390 Adventure,375672.21,1,Mumbai,1018,Cash,37,Female,375672.21
9279143,2023-08-02,9279143,KTM 390 Adventure,350621.49,1,Pimpri-Chinchwad,1016,Cash,42,Male,350621.49
5642929,2023-08-02,5642929,KTM 390 Adventure,342052.41,1,Delhi,1005,UPI,45,Male,342052.41
6356430,2023-08-02,6356430,KTM 390 Adventure,356156.84,1,Delhi,1001,Cash,49,Male,356156.84
6142798,2023-08-03,6142798,KTM 390 Adventure,343686.75,1,Delhi,1013,Credit Card,38,Male,343686.75
1171236,2023-08-03,1171236,KTM 390 Adventure,357347.17,1,Chennai,1010,Cash,25,Male,357347.17
6658796,2023-08-03,6658796,KTM 390 Adventure,327178.62,1,Pimpri-Chinchwad,1002,Credit Card,42,Male,327178.62
3967381,2023-08-03,3967381,KTM 390 Adventure,339618.61,1,Mumbai,1003,Credit Card,39,Male,339618.61
6425838,2023-08-04,6425838,KTM 390 Adventure,359961.41,1,Mumbai,1020,Cash,29,Male,359961.41
1647296,2023-08-05,1647296,KTM 390 Adventure,340268.13,1,Indore,1008,UPI,25,Male,340268.13
1995791,2023-08-05,1995791,KTM 390 Adventure,361603.04,1,Nagpur,1003,Credit Card,32,Male,361603.04
1676296,2023-08-06,1676296,KTM 390 Adventure,311194.23,1,Jaipur,1010,Finance,40,Male,311194.23
7921154,2023-08-06,7921154,KTM 390 Adventure,337019.88,1,Bangalore,1003,UPI,25,Male,337019.88
2965730,2023-08-06,2965730,KTM 390 Adventure,340798.42,1,Lucknow,1013,Credit Card,27,Female,340798.42
6959322,2023-08-06,6959322,KTM 390 Adventure,341750.74,1,Jaipur,1002,Cash,33,Male,341750.74
7706971,2023-08-06,7706971,KTM 390 Adventure,332795.71,1,Mumbai,1011,Debit Card,28,Male,332795.71
6807811,2023-08-06,6807811,KTM 390 Adventure,369692.12,1,Delhi,1008,UPI,38,Male,369692.12
5286419,2023-08-07,5286419,KTM 390 Adventure,299999.92,1,Bangalore,1020,Cash,31,Male,299999.92
7805995,2023-08-07,7805995,KTM 390 Adventure,316416.83,1,Jaipur,1010,UPI,47,Male,316416.83
2440352,2023-08-08,2440352,KTM 390 Adventure,300879.89,1,Chennai,1016,Cash,38,Male,300879.89
2870928,2023-08-08,2870928,KTM 390 Adventure,340742.52,1,Chennai,1012,Credit Card,38,Male,340742.52
8913614,2023-08-08,8913614,KTM 390 Adventure,351950.07,1,Indore,1018,Credit Card,33,Male,351950.07
1308623,2023-08-08,1308623,KTM 390 Adventure,347039.68,1,Indore,1004,Cash,31,Female,347039.68
7728926,2023-08-08,7728926,KTM 390 Adventure,339063.25,1,Delhi,1005,Cash,25,Male,339063.25
7928040,2023-08-09,7928040,KTM 390 Adventure,339255.55,1,Mumbai,1004,Finance,36,Male,339255.55
4456800,2023-08-10,4456800,KTM 390 Adventure,339583.58,3,Pune,1002,Credit Card,30,Male,1018750.74
1855434,2023-08-10,1855434,KTM 390 Adventure,350300.36,1,Mumbai,1014,Cash,38,Male,350300.36
7822567,2023-08-11,7822567,KTM 390 Adventure,313776.75,1,Hyderabad,1010,UPI,35,Female,313776.75
1835988,2023-08-11,1835988,KTM 390 Adventure,336546.14,1,Hyderabad,1015,UPI,32,Male,336546.14
5151538,2023-08-11,5151538,KTM 390 Adventure,376558.28,1,Lucknow,1007,Credit Card,25,Male,376558.28
9774821,2023-08-11,9774821,KTM 390 Adventure,332410.22,1,Mumbai,1010,UPI,39,Male,332410.22
9113324,2023-08-12,9113324,KTM 390 Adventure,337575.29,1,Pune,1002,Credit Card,53,Male,337575.29
2195344,2023-08-12,2195344,KTM 390 Adventure,334543.96,3,Ahmedabad,1002,Credit Card,37,Female,1003631.88
7478623,2023-08-12,7478623,KTM 390 Adventure,337076.46,1,Mumbai,1019,Credit Card,38,Male,337076.46
2531817,2023-08-12,2531817,KTM 390 Adventure,309246.96,1,Delhi,1018,Credit Card,49,Male,309246.96
2035408,2023-08-12,2035408,KTM 390 Adventure,335354.91,1,Jaipur,1009,Credit Card,41,Male,335354.91
6332889,2023-08-13,6332889,KTM 390 Adventure,359056.19,2,Mumbai,1012,UPI,32,Male,718112.38
6274413,2023-08-13,6274413,KTM 390 Adventure,328038.22,2,Bangalore,1009,Cash,32,Male,656076.44
8546128,2023-08-14,8546128,KTM 390 Adventure,333942.52,1,Indore,1008,Finance,41,Male,333942.52
8466511,2023-08-14,8466511,KTM 390 Adventure,340680.83,3,Indore,1016,UPI,39,Female,1022042.49
2241082,2023-08-15,2241082,KTM 390 Adventure,354901.32,2,Indore,1005,Debit Card,43,Male,709802.64
2252825,2023-08-15,2252825,KTM 390 Adventure,374049.34,1,Hyderabad,1015,Credit Card,39,Male,374049.34
4732839,2023-08-16,4732839,KTM 390 Adventure,342417.08,2,Indore,1018,Credit Card,46,Male,684834.16
2667690,2023-08-16,2667690,KTM 390 Adventure,355542.83,1,Indore,1014,Debit Card,40,Male,355542.83
9507528,2023-08-17,9507528,KTM 390 Adventure,333830.66,1,Jaipur,1014,UPI,27,Male,333830.66
3037398,2023-08-17,3037398,KTM 390 Adventure,359507.99,1,Jaipur,1005,UPI,40,Male,359507.99
4344250,2023-08-17,4344250,KTM 390 Adventure,322417.3,1,Indore,1004,Credit Card,38,Male,322417.3
2156928,2023-08-17,2156928,KTM 390 Adventure,306872.1,1,Jaipur,1020,UPI,36,Male,306872.1
9002619,2023-08-18,9002619,KTM 390 Adventure,333032.65,1,Mumbai,1014,UPI,38,Male,333032.65
9826233,2023-08-18,9826233,KTM 390 Adventure,314244.86,1,Mumbai,1015,Credit Card,44,Male,314244.86
6489464,2023-08-19,6489464,KTM 390 Adventure,384797.24,2,Pune,1002,Cash,32,Male,769594.48
1801849,2023-08-19,1801849,KTM 390 Adventure,354846.82,1,Pimpri-Chinchwad,1011,Credit Card,33,Male,354846.82
7408929,2023-08-19,7408929,KTM 390 Adventure,349768.55,3,Hyderabad,1005,UPI,49,Male,1049305.65
4196699,2023-08-20,4196699,KTM 390 Adventure,320594.5,1,Pune,1012,UPI,47,Male,320594.5
3570466,2023-08-20,3570466,KTM 390 Adventure,299840.25,1,Mumbai,1014,Credit Card,29,Female,299840.25
3667867,2023-08-20,3667867,KTM 390 Adventure,357126.23,1,Pune,1018,Cash,44,Male,357126.23
7400231,2023-08-20,7400231,KTM 390 Adventure,339957.09,1,Pune,1016,UPI,25,Male,339957.09
5093886,2023-08-20,5093886,KTM 390 Adventure,349250.73,1,Delhi,1001,UPI,52,Male,349250.73
3871083,2023-08-21,3871083,KTM 390 Adventure,346396.49,3,Jaipur,1003,Credit Card,33,Female,1039189.47
8083610,2023-08-22,8083610,KTM 390 Adventure,358582.23,1,Bangalore,1012,Credit Card,28,Male,358582.23
4045315,2023-08-22,4045315,KTM 390 Adventure,366850.72,1,Delhi,1010,Credit Card,43,Male,366850.72
9493836,2023-08-22,9493836,KTM 390 Adventure,348617.45,1,Mumbai,1002,UPI,40,Male,348617.45
7147560,2023-08-22,7147560,KTM 390 Adventure,331066.1,1,Pimpri-Chinchwad,1012,UPI,43,Male,331066.1
1494955,2023-08-23,1494955,KTM 390 Adventure,358402.53,1,Indore,1014,Debit Card,49,Male,358402.53
7749977,2023-08-24,7749977,KTM 390 Adventure,319731.77,1,Indore,1015,Credit Card,43,Male,319731.77
5720642,2023-08-24,5720642,KTM 390 Adventure,329319.93,1,Bangalore,1008,Credit Card,27,Male,329319.93
5437610,2023-08-24,5437610,KTM 390 Adventure,334391.95,1,Chennai,1001,UPI,29,Male,334391.95
8975343,2023-08-25,8975343,KTM 390 Adventure,357239.41,1,Delhi,1010,UPI,32,Female,357239.41
3176512,2023-08-25,3176512,KTM 390 Adventure,332374.76,1,Pune,1011,Credit Card,47,Male,332374.76
8107936,2023-08-25,8107936,KTM 390 Adventure,334486.18,1,Mumbai,1007,Debit Card,30,Male,334486.18
2559757,2023-08-26,2559757,KTM 390 Adventure,340350.55,1,Delhi,1001,Credit Card,38,Male,340350.55
5074411,2023-08-26,5074411,KTM 390 Adventure,352348.03,1,Mumbai,1012,UPI,37,Male,352348.03
1719407,2023-08-26,1719407,KTM 390 Adventure,353404.05,1,Delhi,1014,Debit Card,42,Female,353404.05
7982252,2023-08-27,7982252,KTM 390 Adventure,357050.21,2,Jaipur,1013,Credit Card,30,Male,714100.42
6230852,2023-08-27,6230852,KTM 390 Adventure,347856.21,1,Bangalore,1018,Cash,38,Female,347856.21
8970564,2023-08-28,8970564,KTM 390 Adventure,310984.1,1,Pimpri-Chinchwad,1005,UPI,33,Male,310984.1
4379569,2023-08-29,4379569,KTM 390 Adventure,324284.0,1,Delhi,1010,UPI,34,Female,324284.0
5327819,2023-08-30,5327819,KTM 390 Adventure,330576.58,1,Bangalore,1012,Cash,47,Male,330576.58
6715175,2023-08-30,6715175,KTM 390 Adventure,331379.88,1,Pimpri-Chinchwad,1018,Debit Card,47,Male,331379.88
5876709,2023-08-30,5876709,KTM 390 Adventure,351589.06,1,Pune,1004,UPI,44,Male,351589.06
8163357,2023-08-31,8163357,KTM 390 Adventure,377267.14,1,Delhi,1001,Cash,27,Female,377267.14
7616243,2023-09-01,7616243,KTM 390 Adventure,324660.76,2,Mumbai,1017,Finance,32,Male,649321.52
6779277,2023-09-02,6779277,KTM 390 Adventure,314326.03,1,Lucknow,1012,Credit Card,25,Male,314326.03
2504900,2023-09-04,2504900,KTM 390 Adventure,335260.75,1,Chennai,1020,UPI,37,Male,335260.75
3812753,2023-09-04,3812753,KTM 390 Adventure,356075.99,1,Indore,1011,Credit Card,46,Male,356075.99
9483063,2023-09-05,9483063,KTM 390 Adventure,313714.26,1,Mumbai,1007,Credit Card,37,Male,313714.26
6472646,2023-09-05,6472646,KTM 390 Adventure,348705.78,3,Ahmedabad,1005,Finance,48,Male,1046117.34
3593157,2023-09-05,3593157,KTM 390 Adventure,351066.91,1,Nagpur,1011,UPI,25,Male,351066.91
2416012,2023-09-06,2416012,KTM 390 Adventure,325014.19,1,Hyderabad,1016,Credit Card,53,Male,325014.19
5970809,2023-09-06,5970809,KTM 390 Adventure,348564.61,2,Pimpri-Chinchwad,1005,Credit Card,35,Male,697129.22
3648790,2023-09-06,3648790,KTM 390 Adventure,324854.17,1,Hyderabad,1017,UPI,39,Male,324854.17
9029598,2023-09-07,9029598,KTM 390 Adventure,348942.49,2,Nagpur,1018,Cash,37,Male,697884.98
5177927,2023-09-07,5177927,KTM 390 Adventure,321344.35,1,Bangalore,1017,UPI,40,Male,321344.35
1238366,2023-09-07,1238366,KTM 390 Adventure,349929.54,1,Hyderabad,1012,Credit Card,38,Male,349929.54
8779008,2023-09-07,8779008,KTM 390 Adventure,347465.16,3,Pune,1015,Cash,40,Male,1042395.48
1103355,2023-09-07,1103355,KTM 390 Adventure,334240.97,2,Hyderabad,1008,UPI,43,Male,668481.94
9602831,2023-09-08,9602831,KTM 390 Adventure,349131.31,1,Indore,1006,Cash,42,Male,349131.31
9782882,2023-09-08,9782882,KTM 390 Adventure,327050.52,2,Mumbai,1011,UPI,32,Male,654101.04
2942120,2023-09-08,2942120,KTM 390 Adventure,326705.24,2,Delhi,1015,UPI,34,Male,653410.48
6681635,2023-09-09,6681635,KTM 390 Adventure,368084.83,1,Jaipur,1012,Credit Card,34,Male,368084.83
8271476,2023-09-11,8271476,KTM 390 Adventure,379913.84,1,Ahmedabad,1003,Cash,44,Male,379913.84
2046797,2023-09-11,2046797,KTM 390 Adventure,334780.35,1,Hyderabad,1019,UPI,36,Female,334780.35
6228298,2023-09-11,6228298,KTM 390 Adventure,354701.56,3,Chennai,1016,UPI,40,Male,1064104.68
8085757,2023-09-11,8085757,KTM 390 Adventure,343565.4,1,Pune,1006,Credit Card,25,Male,343565.4
8371191,2023-09-11,8371191,KTM 390 Adventure,337125.57,1,Jaipur,1016,Credit Card,37,Male,337125.57
5139524,2023-09-13,5139524,KTM 390 Adventure,323399.68,1,Mumbai,1003,UPI,34,Male,323399.68
8969693,2023-09-13,8969693,KTM 390 Adventure,339890.87,1,Hyderabad,1016,Cash,37,Male,339890.87
7371332,2023-09-15,7371332,KTM 390 Adventure,368043.26,1,Ahmedabad,1020,Debit Card,31,Male,368043.26
8680223,2023-09-15,8680223,KTM 390 Adventure,347597.79,1,Bangalore,1014,UPI,34,Male,347597.79
3658571,2023-09-15,3658571,KTM 390 Adventure,318197.83,1,Jaipur,1003,Debit Card,32,Male,318197.83
3887296,2023-09-16,3887296,KTM 390 Adventure,329941.85,1,Indore,1020,Cash,41,Male,329941.85
5869236,2023-09-17,5869236,KTM 390 Adventure,310938.44,1,Nagpur,1011,Credit Card,33,Male,310938.44
2216733,2023-09-17,2216733,KTM 390 Adventure,343108.27,1,Indore,1017,UPI,31,Male,343108.27
4119810,2023-09-18,4119810,KTM 390 Adventure,342068.05,1,Indore,1009,Credit Card,31,Male,342068.05
7476625,2023-09-18,7476625,KTM 390 Adventure,360944.23,1,Chennai,1020,UPI,55,Female,360944.23
1656951,2023-09-19,1656951,KTM 390 Adventure,338507.01,2,Nagpur,1006,Credit Card,35,Male,677014.02
7548894,2023-09-19,7548894,KTM 390 Adventure,361479.71,1,Lucknow,1014,Debit Card,46,Male,361479.71
7605949,2023-09-20,7605949,KTM 390 Adventure,366364.2,1,Hyderabad,1020,Credit Card,33,Male,366364.2
6719720,2023-09-20,6719720,KTM 390 Adventure,342352.42,2,Indore,1019,Credit Card,55,Male,684704.84
3486179,2023-09-21,3486179,KTM 390 Adventure,318958.23,1,Mumbai,1014,Cash,32,Male,318958.23
1358349,2023-09-21,1358349,KTM 390 Adventure,354667.94,1,Mumbai,1008,UPI,38,Male,354667.94
7523229,2023-09-22,7523229,KTM 390 Adventure,355748.92,1,Pune,1001,UPI,39,Female,355748.92
3008960,2023-09-22,3008960,KTM 390 Adventure,357115.24,2,Mumbai,1009,Cash,40,Female,714230.48
3367322,2023-09-23,3367322,KTM 390 Adventure,329050.69,1,Bangalore,1017,UPI,37,Male,329050.69
9465506,2023-09-23,9465506,KTM 390 Adventure,326355.75,1,Jaipur,1003,Credit Card,35,Male,326355.75
2526534,2023-09-23,2526534,KTM 390 Adventure,331690.69,2,Delhi,1008,Credit Card,38,Male,663381.38
1365750,2023-09-24,1365750,KTM 390 Adventure,323080.33,1,Hyderabad,1005,Credit Card,48,Male,323080.33
8169158,2023-09-25,8169158,KTM 390 Adventure,340162.52,1,Pimpri-Chinchwad,1010,Credit Card,25,Male,340162.52
7337479,2023-09-25,7337479,KTM 390 Adventure,355962.37,1,Hyderabad,1010,UPI,32,Male,355962.37
9811940,2023-09-26,9811940,KTM 390 Adventure,334764.73,1,Bangalore,1010,UPI,33,Male,334764.73
9059562,2023-09-26,9059562,KTM 390 Adventure,364921.75,1,Jaipur,1002,Debit Card,41,Male,364921.75
4275654,2023-09-26,4275654,KTM 390 Adventure,346607.49,1,Chennai,1012,Debit Card,46,Male,346607.49
6444408,2023-09-26,6444408,KTM 390 Adventure,348440.01,1,Hyderabad,1007,UPI,36,Male,348440.01
2192931,2023-09-27,2192931,KTM 390 Adventure,333756.34,3,Delhi,1002,Credit Card,40,Male,1001269.02
9304831,2023-09-28,9304831,KTM 390 Adventure,348822.49,1,Pimpri-Chinchwad,1015,Debit Card,30,Male,348822.49
7779865,2023-09-28,7779865,KTM 390 Adventure,356215.24,1,Mumbai,1001,UPI,34,Female,356215.24
1855817,2023-09-28,1855817,KTM 390 Adventure,342291.05,1,Mumbai,1017,UPI,34,Male,342291.05
4346145,2023-09-30,4346145,KTM 390 Adventure,370532.43,1,Bangalore,1003,Debit Card,26,Male,370532.43
3680259,2023-09-30,3680259,KTM 390 Adventure,355419.41,1,Hyderabad,1004,Cash,47,Male,355419.41
9650699,2023-09-30,9650699,KTM 390 Adventure,333475.07,1,Hyderabad,1017,Credit Card,29,Female,333475.07
6115011,2023-09-30,6115011,KTM 390 Adventure,352808.8,1,Pune,1017,UPI,42,Male,352808.8
4009526,2023-10-02,4009526,KTM 390 Adventure,322795.34,1,Delhi,1018,UPI,34,Male,322795.34
7311326,2023-10-02,7311326,KTM 390 Adventure,337364.04,1,Lucknow,1005,UPI,45,Female,337364.04
6046528,2023-10-02,6046528,KTM 390 Adventure,359555.03,3,Bangalore,1016,Finance,43,Male,1078665.09
3744804,2023-10-03,3744804,KTM 390 Adventure,370960.67,2,Lucknow,1009,UPI,31,Male,741921.34
5517562,2023-10-03,5517562,KTM 390 Adventure,355517.24,2,Delhi,1020,Debit Card,41,Male,711034.48
7622575,2023-10-03,7622575,KTM 390 Adventure,377003.49,1,Chennai,1015,UPI,34,Male,377003.49
4928094,2023-10-03,4928094,KTM 390 Adventure,346231.42,1,Hyderabad,1010,UPI,26,Male,346231.42
5809109,2023-10-04,5809109,KTM 390 Adventure,358539.11,1,Mumbai,1018,Cash,36,Male,358539.11
9796785,2023-10-04,9796785,KTM 390 Adventure,320895.02,1,Nagpur,1006,UPI,41,Male,320895.02
9817353,2023-10-05,9817353,KTM 390 Adventure,307102.37,2,Mumbai,1001,Credit Card,31,Male,614204.74
9015648,2023-10-05,9015648,KTM 390 Adventure,338672.27,3,Hyderabad,1011,Credit Card,44,Male,1016016.81
3474370,2023-10-06,3474370,KTM 390 Adventure,324142.44,2,Indore,1014,Finance,29,Male,648284.88
2962889,2023-10-08,2962889,KTM 390 Adventure,328043.1,3,Indore,1015,Credit Card,36,Male,984129.3
9890872,2023-10-08,9890872,KTM 390 Adventure,357080.99,1,Pimpri-Chinchwad,1008,Debit Card,38,Male,357080.99
3148185,2023-10-08,3148185,KTM 390 Adventure,327326.83,3,Delhi,1011,UPI,34,Male,981980.49
7671203,2023-10-08,7671203,KTM 390 Adventure,325302.27,1,Mumbai,1008,UPI,42,Male,325302.27
4452097,2023-10-11,4452097,KTM 390 Adventure,337283.44,1,Mumbai,1002,Cash,48,Male,337283.44
2225811,2023-10-11,2225811,KTM 390 Adventure,348928.04,2,Indore,1009,UPI,37,Male,697856.08
2133629,2023-10-12,2133629,KTM 390 Adventure,361537.42,1,Lucknow,1001,UPI,47,Female,361537.42
